encoder_length,time_idx,year,month,day,hour,minute,relative_time_idx,quantity_MW,quantity_MW_lead1_pred,quantity_MW_lead2_pred,quantity_MW_lead3_pred,quantity_MW_lead4_pred,quantity_MW_lead5_pred,quantity_MW_lead6_pred,quantity_MW_lead7_pred,quantity_MW_lead8_pred,quantity_MW_lead9_pred,quantity_MW_lead10_pred,quantity_MW_lead11_pred,quantity_MW_lead12_pred,quantity_MW_lead13_pred,quantity_MW_lead14_pred,quantity_MW_lead15_pred,quantity_MW_lead16_pred,quantity_MW_lead17_pred,quantity_MW_lead18_pred,quantity_MW_lead19_pred,quantity_MW_lead20_pred,quantity_MW_lead21_pred,quantity_MW_lead22_pred,quantity_MW_lead23_pred,quantity_MW_lead24_pred,quantity_MW_lead25_pred,quantity_MW_lead26_pred,quantity_MW_lead27_pred,quantity_MW_lead28_pred,quantity_MW_lead29_pred,quantity_MW_lead30_pred,quantity_MW_lead31_pred,quantity_MW_lead32_pred,quantity_MW_lead33_pred,quantity_MW_lead34_pred,quantity_MW_lead35_pred,quantity_MW_lead36_pred,quantity_MW_lead37_pred,quantity_MW_lead38_pred,quantity_MW_lead39_pred,quantity_MW_lead40_pred,quantity_MW_lead41_pred,quantity_MW_lead42_pred,quantity_MW_lead43_pred,quantity_MW_lead44_pred,quantity_MW_lead45_pred,quantity_MW_lead46_pred,quantity_MW_lead47_pred,quantity_MW_lead48_pred,quantity_MW_lead49_pred,quantity_MW_lead50_pred,quantity_MW_lead51_pred,quantity_MW_lead52_pred,quantity_MW_lead53_pred,quantity_MW_lead54_pred,quantity_MW_lead55_pred,quantity_MW_lead56_pred,quantity_MW_lead57_pred,quantity_MW_lead58_pred,quantity_MW_lead59_pred,quantity_MW_lead60_pred,quantity_MW_lead61_pred,quantity_MW_lead62_pred,quantity_MW_lead63_pred,quantity_MW_lead64_pred,quantity_MW_lead65_pred,quantity_MW_lead66_pred,quantity_MW_lead67_pred,quantity_MW_lead68_pred,quantity_MW_lead69_pred,quantity_MW_lead70_pred,quantity_MW_lead71_pred,quantity_MW_lead72_pred,quantity_MW_lead1_true,quantity_MW_lead2_true,quantity_MW_lead3_true,quantity_MW_lead4_true,quantity_MW_lead5_true,quantity_MW_lead6_true,quantity_MW_lead7_true,quantity_MW_lead8_true,quantity_MW_lead9_true,quantity_MW_lead10_true,quantity_MW_lead11_true,quantity_MW_lead12_true,quantity_MW_lead13_true,quantity_MW_lead14_true,quantity_MW_lead15_true,quantity_MW_lead16_true,quantity_MW_lead17_true,quantity_MW_lead18_true,quantity_MW_lead19_true,quantity_MW_lead20_true,quantity_MW_lead21_true,quantity_MW_lead22_true,quantity_MW_lead23_true,quantity_MW_lead24_true,quantity_MW_lead25_true,quantity_MW_lead26_true,quantity_MW_lead27_true,quantity_MW_lead28_true,quantity_MW_lead29_true,quantity_MW_lead30_true,quantity_MW_lead31_true,quantity_MW_lead32_true,quantity_MW_lead33_true,quantity_MW_lead34_true,quantity_MW_lead35_true,quantity_MW_lead36_true,quantity_MW_lead37_true,quantity_MW_lead38_true,quantity_MW_lead39_true,quantity_MW_lead40_true,quantity_MW_lead41_true,quantity_MW_lead42_true,quantity_MW_lead43_true,quantity_MW_lead44_true,quantity_MW_lead45_true,quantity_MW_lead46_true,quantity_MW_lead47_true,quantity_MW_lead48_true,quantity_MW_lead49_true,quantity_MW_lead50_true,quantity_MW_lead51_true,quantity_MW_lead52_true,quantity_MW_lead53_true,quantity_MW_lead54_true,quantity_MW_lead55_true,quantity_MW_lead56_true,quantity_MW_lead57_true,quantity_MW_lead58_true,quantity_MW_lead59_true,quantity_MW_lead60_true,quantity_MW_lead61_true,quantity_MW_lead62_true,quantity_MW_lead63_true,quantity_MW_lead64_true,quantity_MW_lead65_true,quantity_MW_lead66_true,quantity_MW_lead67_true,quantity_MW_lead68_true,quantity_MW_lead69_true,quantity_MW_lead70_true,quantity_MW_lead71_true,quantity_MW_lead72_true
1.0,-0.04265647,0.0,-0.43475586,0.91943955,1.219392,0.0,0.29583332,1.069497,23799.234,23622.98,23476.785,23364.926,23259.553,23167.07,23090.268,23027.922,22976.771,22934.36,22898.979,22869.312,22844.293,22823.053,22804.896,22789.271,22775.738,22763.947,22753.621,22744.533,22736.5,22729.37,22723.012,22717.324,22712.213,22707.605,22703.434,22699.643,22696.186,22693.02,22690.11,22687.426,22684.943,22682.637,22680.49,22678.484,22676.605,22674.838,22673.176,22671.605,22670.12,22668.71,22667.371,22666.098,22664.883,22663.725,22662.615,22661.553,22660.537,22659.559,22658.621,22657.719,22656.85,22656.012,22655.203,22654.426,22653.672,22652.945,22652.24,22651.559,22650.9,22650.262,22649.64,22649.041,22648.457,22647.893,22647.342,22646.809,22646.29,22645.785,22645.293,22644.816,26244.0,24116.0,23240.0,22412.0,21596.0,21248.0,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0
1.0,-0.040672448,0.0,-0.43475586,0.91943955,1.3638132,0.0,0.29583332,0.2718229,23799.293,23622.934,23476.652,23364.72,23259.29,23166.762,23089.926,23027.56,22976.4,22933.99,22898.613,22868.955,22843.945,22822.717,22804.57,22788.955,22775.432,22763.65,22753.332,22744.254,22736.227,22729.102,22722.752,22717.068,22711.965,22707.361,22703.195,22699.408,22695.955,22692.793,22689.887,22687.207,22684.729,22682.426,22680.281,22678.28,22676.402,22674.64,22672.98,22671.412,22669.93,22668.523,22667.188,22665.916,22664.705,22663.549,22662.441,22661.383,22660.367,22659.393,22658.457,22657.557,22656.69,22655.855,22655.05,22654.273,22653.521,22652.797,22652.094,22651.416,22650.76,22650.123,22649.504,22648.906,22648.324,22647.76,22647.213,22646.68,22646.164,22645.662,22645.172,22644.695,24116.0,23240.0,22412.0,21596.0,21248.0,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0
1.0,-0.038688425,0.0,-0.43475586,0.91943955,1.5082345,0.0,0.29583332,-0.40211222,23799.352,23622.887,23476.52,23364.518,23259.03,23166.455,23089.586,23027.203,22976.033,22933.623,22898.252,22868.602,22843.604,22822.383,22804.248,22788.645,22775.13,22763.357,22753.049,22743.977,22735.957,22728.84,22722.496,22716.818,22711.719,22707.121,22702.959,22699.178,22695.729,22692.57,22689.668,22686.992,22684.518,22682.219,22680.078,22678.078,22676.203,22674.445,22672.787,22671.223,22669.742,22668.34,22667.006,22665.738,22664.53,22663.375,22662.271,22661.215,22660.201,22659.229,22658.297,22657.398,22656.533,22655.701,22654.898,22654.123,22653.375,22652.65,22651.953,22651.275,22650.621,22649.984,22649.37,22648.773,22648.193,22647.63,22647.086,22646.557,22646.041,22645.541,22645.053,22644.58,23240.0,22412.0,21596.0,21248.0,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0
1.0,-0.036704406,0.0,-0.43475586,0.91943955,1.6526557,0.0,0.29583332,-0.62196976,23799.412,23622.844,23476.39,23364.316,23258.771,23166.154,23089.254,23026.848,22975.672,22933.26,22897.895,22868.254,22843.264,22822.055,22803.932,22788.336,22774.832,22763.068,22752.768,22743.703,22735.691,22728.58,22722.242,22716.57,22711.477,22706.885,22702.727,22698.95,22695.504,22692.352,22689.453,22686.781,22684.309,22682.014,22679.875,22677.879,22676.01,22674.252,22672.598,22671.035,22669.559,22668.158,22666.828,22665.562,22664.355,22663.205,22662.104,22661.049,22660.04,22659.07,22658.139,22657.242,22656.38,22655.549,22654.748,22653.977,22653.23,22652.508,22651.812,22651.137,22650.482,22649.85,22649.238,22648.643,22648.066,22647.506,22646.963,22646.434,22645.92,22645.422,22644.936,22644.465,22412.0,21596.0,21248.0,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0
1.0,-0.034720384,0.0,-0.43475586,1.0271083,-1.6690334,0.0,0.29583332,-0.8650283,23799.47,23622.8,23476.266,23364.117,23258.516,23165.857,23088.922,23026.5,22975.314,22932.902,22897.541,22867.908,22842.928,22821.73,22803.617,22788.033,22774.537,22762.783,22752.492,22743.434,22735.43,22728.324,22721.992,22716.328,22711.238,22706.65,22702.498,22698.727,22695.285,22692.135,22689.24,22686.572,22684.104,22681.81,22679.678,22677.684,22675.816,22674.062,22672.412,22670.854,22669.379,22667.98,22666.652,22665.39,22664.186,22663.037,22661.938,22660.887,22659.879,22658.912,22657.982,22657.09,22656.229,22655.402,22654.602,22653.832,22653.088,22652.37,22651.674,22651.0,22650.35,22649.719,22649.107,22648.516,22647.94,22647.383,22646.84,22646.314,22645.803,22645.305,22644.822,22644.352,21596.0,21248.0,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0
1.0,-0.03273636,0.0,-0.43475586,1.0271083,-1.5246122,0.0,0.29583332,-1.0119683,23799.531,23622.76,23476.139,23363.922,23258.266,23165.562,23088.596,23026.152,22974.96,22932.549,22897.191,22867.566,22842.598,22821.41,22803.309,22787.732,22774.246,22762.502,22752.219,22743.168,22735.172,22728.072,22721.746,22716.086,22711.004,22706.42,22702.273,22698.504,22695.068,22691.922,22689.031,22686.367,22683.9,22681.613,22679.48,22677.492,22675.627,22673.877,22672.229,22670.672,22669.2,22667.805,22666.48,22665.22,22664.02,22662.871,22661.775,22660.727,22659.72,22658.756,22657.828,22656.94,22656.08,22655.254,22654.459,22653.69,22652.947,22652.23,22651.54,22650.867,22650.219,22649.59,22648.98,22648.39,22647.816,22647.26,22646.72,22646.197,22645.688,22645.191,22644.71,22644.242,21248.0,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0
1.0,-0.030752338,0.0,-0.43475586,1.0271083,-1.3801908,0.0,0.29583332,-1.1334976,23799.59,23622.719,23476.016,23363.73,23258.016,23165.271,23088.273,23025.81,22974.611,22932.197,22896.848,22867.23,22842.271,22821.094,22803.002,22787.438,22773.96,22762.225,22751.95,22742.906,22734.916,22727.824,22721.504,22715.848,22710.771,22706.193,22702.05,22698.285,22694.854,22691.71,22688.824,22686.164,22683.701,22681.416,22679.29,22677.303,22675.441,22673.693,22672.047,22670.494,22669.025,22667.633,22666.31,22665.053,22663.855,22662.71,22661.617,22660.57,22659.566,22658.604,22657.68,22656.791,22655.936,22655.111,22654.316,22653.55,22652.81,22652.096,22651.406,22650.736,22650.09,22649.463,22648.855,22648.268,22647.695,22647.143,22646.604,22646.082,22645.574,22645.08,22644.602,22644.135,21256.0,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0
1.0,-0.028768318,0.0,-0.43475586,1.0271083,-1.2357696,0.0,0.29583332,-1.154489,23799.648,23622.68,23475.895,23363.54,23257.771,23164.984,23087.957,23025.473,22974.266,22931.854,22896.506,22866.898,22841.947,22820.781,22802.7,22787.145,22773.678,22761.951,22751.682,22742.648,22734.664,22727.578,22721.264,22715.615,22710.543,22705.97,22701.832,22698.072,22694.643,22691.504,22688.621,22685.965,22683.506,22681.225,22679.1,22677.115,22675.258,22673.512,22671.871,22670.32,22668.854,22667.465,22666.145,22664.889,22663.691,22662.55,22661.459,22660.414,22659.414,22658.453,22657.531,22656.645,22655.791,22654.97,22654.18,22653.414,22652.676,22651.965,22651.275,22650.61,22649.963,22649.338,22648.734,22648.146,22647.578,22647.025,22646.49,22645.969,22645.463,22644.973,22644.494,22644.03,22068.0,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0
1.0,-0.026784295,0.0,-0.43475586,1.0271083,-1.0913483,0.0,0.29583332,-0.91695446,23799.709,23622.643,23475.775,23363.352,23257.53,23164.701,23087.643,23025.139,22973.924,22931.512,22896.17,22866.57,22841.63,22820.473,22802.402,22786.857,22773.4,22761.68,22751.42,22742.393,22734.416,22727.336,22721.03,22715.387,22710.318,22705.75,22701.615,22697.86,22694.436,22691.3,22688.422,22685.768,22683.312,22681.033,22678.914,22676.932,22675.078,22673.336,22671.695,22670.148,22668.684,22667.297,22665.98,22664.729,22663.533,22662.395,22661.305,22660.264,22659.264,22658.307,22657.387,22656.502,22655.652,22654.832,22654.041,22653.281,22652.545,22651.834,22651.146,22650.482,22649.84,22649.217,22648.613,22648.03,22647.46,22646.91,22646.377,22645.86,22645.354,22644.865,22644.389,22643.926,25300.0,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0
1.0,-0.024800273,0.0,-0.43475586,1.0271083,-0.9469271,0.0,0.29583332,-0.06514466,23799.77,23622.605,23475.658,23363.166,23257.29,23164.422,23087.33,23024.809,22973.586,22931.174,22895.838,22866.246,22841.314,22820.168,22802.105,22786.572,22773.125,22761.414,22751.16,22742.143,22734.172,22727.098,22720.795,22715.158,22710.096,22705.531,22701.402,22697.652,22694.23,22691.1,22688.225,22685.574,22683.121,22680.848,22678.73,22676.752,22674.9,22673.16,22671.523,22669.979,22668.518,22667.133,22665.818,22664.568,22663.377,22662.24,22661.154,22660.115,22659.117,22658.162,22657.244,22656.363,22655.514,22654.697,22653.908,22653.148,22652.416,22651.705,22651.023,22650.36,22649.719,22649.098,22648.496,22647.914,22647.348,22646.8,22646.268,22645.75,22645.248,22644.762,22644.287,22643.826,28308.0,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0,25820.0
1.0,-0.022816252,0.0,-0.43475586,1.0271083,-0.8025058,0.0,0.29583332,0.7833507,23799.83,23622.568,23475.543,23362.982,23257.055,23164.145,23087.023,23024.484,22973.254,22930.84,22895.51,22865.926,22841.004,22819.867,22801.816,22786.291,22772.852,22761.15,22750.906,22741.893,22733.93,22726.863,22720.566,22714.934,22709.877,22705.318,22701.193,22697.445,22694.03,22690.902,22688.031,22685.383,22682.936,22680.664,22678.549,22676.574,22674.725,22672.988,22671.354,22669.812,22668.355,22666.973,22665.66,22664.412,22663.223,22662.09,22661.006,22659.969,22658.973,22658.02,22657.105,22656.225,22655.379,22654.562,22653.777,22653.02,22652.29,22651.582,22650.898,22650.238,22649.6,22648.98,22648.38,22647.8,22647.236,22646.691,22646.16,22645.645,22645.145,22644.66,22644.188,22643.729,28548.0,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0,25820.0,28892.0
1.0,-0.02083223,0.0,-0.43475586,1.0271083,-0.6580845,0.0,0.29583332,0.87505007,23799.89,23622.533,23475.43,23362.803,23256.822,23163.871,23086.72,23024.162,22972.924,22930.512,22895.186,22865.61,22840.697,22819.572,22801.53,22786.014,22772.584,22760.89,22750.654,22741.648,22733.691,22726.63,22720.34,22714.713,22709.662,22705.107,22700.986,22697.244,22693.83,22690.707,22687.84,22685.195,22682.752,22680.482,22678.371,22676.398,22674.553,22672.82,22671.188,22669.648,22668.193,22666.814,22665.504,22664.26,22663.072,22661.941,22660.86,22659.824,22658.832,22657.88,22656.969,22656.09,22655.246,22654.434,22653.648,22652.893,22652.164,22651.459,22650.78,22650.121,22649.482,22648.865,22648.268,22647.69,22647.129,22646.584,22646.055,22645.543,22645.045,22644.559,22644.09,22643.633,28060.0,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0,25820.0,28892.0,29224.0
1.0,-0.018848207,0.0,-0.43475586,1.0271083,-0.5136633,0.0,0.29583332,0.82422876,23799.951,23622.5,23475.318,23362.625,23256.592,23163.602,23086.422,23023.844,22972.598,22930.186,22894.865,22865.297,22840.395,22819.28,22801.248,22785.742,22772.32,22760.635,22750.406,22741.408,22733.457,22726.402,22720.117,22714.496,22709.45,22704.898,22700.783,22697.045,22693.635,22690.516,22687.652,22685.012,22682.57,22680.305,22678.195,22676.227,22674.383,22672.654,22671.025,22669.488,22668.035,22666.658,22665.352,22664.11,22662.924,22661.795,22660.715,22659.684,22658.693,22657.744,22656.834,22655.957,22655.115,22654.305,22653.523,22652.77,22652.041,22651.34,22650.66,22650.004,22649.37,22648.754,22648.158,22647.582,22647.021,22646.479,22645.951,22645.441,22644.945,22644.463,22643.994,22643.537,26904.0,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0,25820.0,28892.0,29224.0,29040.0
1.0,-0.016864186,0.0,-0.43475586,1.0271083,-0.369242,0.0,0.29583332,0.6540877,23800.012,23622.467,23475.207,23362.45,23256.363,23163.336,23086.125,23023.53,22972.277,22929.863,22894.547,22864.988,22840.094,22818.99,22800.967,22785.47,22772.059,22760.383,22750.16,22741.17,22733.227,22726.178,22719.898,22714.283,22709.24,22704.695,22700.582,22696.848,22693.443,22690.328,22687.467,22684.83,22682.39,22680.129,22678.023,22676.059,22674.219,22672.49,22670.863,22669.33,22667.879,22666.506,22665.201,22663.96,22662.78,22661.652,22660.574,22659.543,22658.557,22657.61,22656.701,22655.828,22654.988,22654.18,22653.398,22652.648,22651.922,22651.223,22650.545,22649.89,22649.258,22648.645,22648.05,22647.475,22646.918,22646.377,22645.852,22645.342,22644.848,22644.367,22643.9,22643.447,26384.0,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0,25820.0,28892.0,29224.0,29040.0,28424.0
1.0,-0.014880164,0.0,-0.43475586,1.0271083,-0.22482073,0.0,0.29583332,0.44638315,23800.072,23622.436,23475.102,23362.277,23256.14,23163.07,23085.832,23023.219,22971.959,22929.547,22894.236,22864.684,22839.799,22818.703,22800.693,22785.205,22771.803,22760.133,22749.92,22740.936,22733.0,22725.955,22719.682,22714.07,22709.033,22704.492,22700.385,22696.654,22693.254,22690.143,22687.285,22684.652,22682.217,22679.957,22677.855,22675.893,22674.055,22672.33,22670.707,22669.176,22667.727,22666.355,22665.053,22663.816,22662.637,22661.512,22660.436,22659.408,22658.424,22657.479,22656.572,22655.701,22654.863,22654.057,22653.277,22652.53,22651.807,22651.107,22650.432,22649.78,22649.148,22648.537,22647.945,22647.371,22646.816,22646.277,22645.754,22645.246,22644.754,22644.275,22643.81,22643.357,26536.0,26160.0,25676.0,25500.0,26252.0,27232.0,28060.0,29488.0,31700.0,29364.0,26456.0,23784.0,23080.0,22084.0,21516.0,21300.0,21092.0,22120.0,24912.0,27924.0,28180.0,27680.0,27084.0,26668.0,26616.0,26568.0,26068.0,25636.0,26116.0,27060.0,28100.0,29168.0,31200.0,29048.0,26184.0,24064.0,22928.0,22044.0,21508.0,21424.0,21440.0,22188.0,25348.0,28556.0,29000.0,28804.0,28284.0,27512.0,27612.0,27668.0,27048.0,26800.0,27020.0,28168.0,29008.0,30284.0,32164.0,29928.0,27040.0,24600.0,23804.0,22924.0,22392.0,21952.0,21876.0,22736.0,25820.0,28892.0,29224.0,29040.0,28424.0,27672.0
